time,close
2016-01-07,44.76
2016-01-08,46.6
2016-01-11,46.72
2016-01-12,46.95
2016-01-13,42.8
2016-01-14,45.32
2016-01-15,44.5
2016-01-19,45.95
2016-01-20,45.69
2016-01-21,46.53
2016-01-22,46.75
2016-01-25,45.95
2016-01-26,46.12
2016-01-27,44.73
2016-01-28,43.18
2016-01-29,44.26
2016-02-01,43.05
2016-02-02,43.61
2016-02-03,43.79
2016-02-04,44.05
2016-02-05,40.01
2016-02-08,38.83
2016-02-09,39.98
2016-02-10,43.26
2016-02-11,42.69
2016-02-12,43.0
2016-02-16,44.58
2016-02-17,46.09
2016-02-18,46.48
2016-02-19,44.63
2016-02-22,48.85
2016-02-23,48.93
2016-02-24,48.93
2016-02-25,47.0
2016-02-26,47.86
2016-02-29,48.23
2016-03-01,48.88
2016-03-02,46.38
2016-03-03,48.78
2016-03-04,46.5
2016-03-07,48.38
2016-03-08,46.21
2016-03-09,46.72
2016-03-10,46.98
2016-03-11,47.69
2016-03-14,47.91
2016-03-15,47.75
2016-03-16,48.77
2016-03-17,48.62
2016-03-18,50.06
2016-03-21,50.115
2016-03-22,47.18
2016-03-23,48.905
2016-03-24,47.84
2016-03-28,46.05
2016-03-29,49.14
2016-03-30,49.34
2016-03-31,46.51
2016-04-01,47.04
2016-04-04,45.04
2016-04-05,47.17
2016-04-06,47.21
2016-04-07,45.8
2016-04-08,46.28
2016-04-11,44.47
2016-04-12,46.6162
2016-04-13,45.89
2016-04-14,46.32
2016-04-15,45.38
2016-04-18,46.54
2016-04-19,46.865
2016-04-20,46.61
2016-04-21,42.96
2016-04-22,44.64
2016-04-25,41.97
2016-04-26,43.58
2016-04-27,43.695
2016-04-28,42.87
2016-04-29,41.65
2016-05-02,42.18
2016-05-03,42.93
2016-05-04,39.58
2016-05-05,39.89
2016-05-06,40.16
2016-05-09,42.403
2016-05-10,42.96
2016-05-11,42.31
2016-05-12,41.08
2016-05-13,41.59
2016-05-16,41.21
2016-05-17,41.85
2016-05-18,42.04
2016-05-19,43.105
2016-05-20,43.11
2016-05-23,42.9497
2016-05-24,43.64
2016-05-25,43.49
2016-05-26,40.98
2016-05-27,43.12
2016-05-31,41.65
2016-06-01,43.53
2016-06-02,42.45
2016-06-03,41.56
2016-06-06,41.275
2016-06-07,42.105
2016-06-08,40.11
2016-06-09,40.64
2016-06-10,42.04
2016-06-13,40.56
2016-06-14,39.1
2016-06-15,37.27
2016-06-16,36.44
2016-06-17,38.005
2016-06-20,38.08
2016-06-21,37.06
2016-06-22,38.55
2016-06-23,36.72
2016-06-24,33.72
2016-06-27,33.36
2016-06-28,34.67
2016-06-29,36.24
2016-06-30,36.42
2016-07-01,36.77
2016-07-05,35.61
2016-07-06,34.1
2016-07-07,34.86
2016-07-08,35.82
2016-07-11,38.12
2016-07-12,40.2145
2016-07-13,39.57
2016-07-14,40.97
2016-07-15,39.97
2016-07-18,40.11
2016-07-19,38.84
2016-07-20,38.54
2016-07-21,36.92
2016-07-22,38.95
2016-07-25,38.96
2016-07-26,39.03
2016-07-27,36.94
2016-07-28,37.72
2016-07-29,38.75
2016-08-01,37.84
2016-08-02,36.39
2016-08-03,36.4899
2016-08-04,36.55
2016-08-05,37.66
2016-08-08,37.445
2016-08-09,37.1534
2016-08-10,36.48
2016-08-11,36.72
2016-08-12,36.35
2016-08-15,36.91
2016-08-16,36.95
2016-08-17,37.5
2016-08-18,35.72
2016-08-19,35.43
2016-08-22,35.28
2016-08-23,36.7
2016-08-24,35.43
2016-08-25,35.15
2016-08-26,34.78
2016-08-29,36.55
2016-08-30,37.15
2016-08-31,36.755
2016-09-01,35.48
2016-09-02,37.17
2016-09-06,35.48
2016-09-07,38.9
2016-09-08,37.86
2016-09-09,37.76
2016-09-12,38.435
2016-09-13,37.53
2016-09-14,35.77
2016-09-15,37.29
2016-09-16,36.75
2016-09-19,37.57
2016-09-20,37.63
2016-09-21,38.05
2016-09-22,38.5
2016-09-23,38.78
2016-09-26,38.0525
2016-09-27,37.79
2016-09-28,37.8
2016-09-29,39.02
2016-09-30,39.35
2016-10-03,39.98
2016-10-04,40.16
2016-10-05,40.32
2016-10-06,39.95
2016-10-07,38.96
2016-10-10,38.33
2016-10-11,37.53
2016-10-12,39.26
2016-10-13,40.03
2016-10-14,40.01
2016-10-17,39.37
2016-10-18,39.465
2016-10-19,40.89
2016-10-20,41.44
2016-10-21,39.67
2016-10-24,41.355
2016-10-25,41.225
2016-10-26,39.9
2016-10-27,41.48
2016-10-28,41.34
2016-10-31,41.77
2016-11-01,41.89
2016-11-02,41.93
2016-11-03,41.92
2016-11-04,42.87
2016-11-07,44.2
2016-11-08,44.53
2016-11-09,45.25
2016-11-10,44.49
2016-11-11,46.38
2016-11-14,47.46
2016-11-15,47.65
2016-11-16,47.38
2016-11-17,46.96
2016-11-18,48.91
2016-11-21,48.605
2016-11-22,48.89
2016-11-23,49.2
2016-11-25,49.22
2016-11-28,48.5
2016-11-29,48.6
2016-11-30,48.21
2016-12-01,47.765
2016-12-02,46.77
2016-12-05,46.3
2016-12-06,49.44
2016-12-07,49.47
2016-12-08,51.36
2016-12-09,51.79
2016-12-12,49.98
2016-12-13,49.665
2016-12-14,48.23
2016-12-15,48.89
2016-12-16,48.56
2016-12-19,50.41
2016-12-20,50.76
2016-12-21,49.3
2016-12-22,48.21
2016-12-23,49.89
2016-12-27,48.75
2016-12-28,47.93
2016-12-29,49.32
2016-12-30,49.2
2017-01-03,49.48
2017-01-04,50.695
2017-01-05,48.14
2017-01-06,49.69
2017-01-09,48.11
2017-01-10,50.94
2017-01-11,49.8
2017-01-12,50.91
2017-01-13,51.23
2017-01-17,48.73
2017-01-18,50.3
2017-01-19,48.12
2017-01-20,50.49
2017-01-23,48.78
2017-01-24,47.86
2017-01-25,50.21
2017-01-26,50.9
2017-01-27,48.12
2017-01-30,46.15
2017-01-31,47.24
2017-02-01,47.26
2017-02-02,45.87
2017-02-03,46.29
2017-02-06,46.72
2017-02-07,48.14
2017-02-08,46.57
2017-02-09,49.34
2017-02-10,47.69
2017-02-13,50.04
2017-02-14,49.855
2017-02-15,51.16
2017-02-16,50.835
2017-02-17,51.22
2017-02-21,49.58
2017-02-22,50.94
2017-02-23,49.07
2017-02-24,49.05
2017-02-27,50.44
2017-02-28,49.935
2017-03-01,49.6
2017-03-02,49.94
2017-03-03,48.72
2017-03-06,48.85
2017-03-07,47.62
2017-03-08,47.675
2017-03-09,45.93
2017-03-10,46.57
2017-03-13,47.36
2017-03-14,44.98
2017-03-15,47.18
2017-03-16,47.41
2017-03-17,46.9
2017-03-20,45.54
2017-03-21,45.5
2017-03-22,45.75
2017-03-23,45.93
2017-03-24,44.71
2017-03-27,46.1
2017-03-28,46.53
2017-03-29,45.94
2017-03-30,46.27
2017-03-31,45.95
2017-04-03,46.31
2017-04-04,45.095
2017-04-05,45.08
2017-04-06,43.99
2017-04-07,45.18
2017-04-10,43.71
2017-04-11,45.3
2017-04-12,45.04
2017-04-13,44.01
2017-04-17,44.36
2017-04-18,44.42
2017-04-19,45.07
2017-04-20,45.9436
2017-04-21,45.54
2017-04-24,45.5
2017-04-25,45.42
2017-04-26,46.365
2017-04-27,45.74
2017-04-28,44.17
2017-05-01,45.41
2017-05-02,47.83
2017-05-03,48.32
2017-05-04,48.645
2017-05-05,47.34
2017-05-08,48.53
2017-05-09,48.17
2017-05-10,48.57
2017-05-11,48.3
2017-05-12,47.62
2017-05-15,48.12
2017-05-16,49.5
2017-05-17,47.75
2017-05-18,47.655
2017-05-19,48.19
2017-05-22,48.47
2017-05-23,47.42
2017-05-24,48.85
2017-05-25,49.19
2017-05-26,49.58
2017-05-30,49.06
2017-05-31,49.13
2017-06-01,49.87
2017-06-02,49.96
2017-06-05,51.4
2017-06-06,51.22
2017-06-07,51.01
2017-06-08,51.57
2017-06-09,51.74
2017-06-12,52.2348
2017-06-13,50.62
2017-06-14,51.9
2017-06-15,51.57
2017-06-16,52.0
2017-06-19,52.52
2017-06-20,51.79
2017-06-21,52.28
2017-06-22,52.81
2017-06-23,51.65
2017-06-26,52.85
2017-06-27,52.86
2017-06-28,53.86
2017-06-29,53.89
2017-06-30,52.45
2017-07-03,52.76
2017-07-05,54.32
2017-07-06,54.36
2017-07-07,55.45
2017-07-10,54.81
2017-07-11,54.27
2017-07-12,55.49
2017-07-13,54.48
2017-07-14,55.13
2017-07-17,54.64
2017-07-18,52.66
2017-07-19,53.81
2017-07-20,52.84
2017-07-21,52.27
2017-07-24,51.53
2017-07-25,51.145
2017-07-26,51.13
2017-07-27,50.1
2017-07-28,50.33
2017-07-31,49.36
2017-08-01,50.06
2017-08-02,50.01
2017-08-03,49.35
2017-08-04,49.39
2017-08-07,50.75
2017-08-08,50.3
2017-08-09,49.661
2017-08-10,49.03
2017-08-11,48.29
2017-08-14,50.06
2017-08-15,49.92
2017-08-16,50.13
2017-08-17,47.54
2017-08-18,47.53
2017-08-21,46.96
2017-08-22,46.31
2017-08-23,45.36
2017-08-24,44.41
2017-08-25,45.85
2017-08-28,46.12
2017-08-29,46.61
2017-08-30,46.835
2017-08-31,47.18
2017-09-01,47.53
2017-09-05,45.84
2017-09-06,46.55
2017-09-07,46.28
2017-09-08,47.455
2017-09-11,47.95
2017-09-12,48.17
2017-09-13,48.975
2017-09-14,48.27
2017-09-15,48.23
2017-09-18,47.11
2017-09-19,47.05
2017-09-20,48.04
2017-09-21,47.31
2017-09-22,47.61
2017-09-25,48.33
2017-09-26,48.51
2017-09-27,47.71
2017-09-28,48.31
2017-09-29,48.23
2017-10-02,47.22
2017-10-03,50.34
2017-10-04,51.56
2017-10-05,51.68
2017-10-06,52.02
2017-10-09,51.73
2017-10-10,52.71
2017-10-11,53.08
2017-10-12,53.1
2017-10-13,53.95
2017-10-16,53.61
2017-10-17,52.755
2017-10-18,51.92
2017-10-19,52.275
2017-10-20,52.33
2017-10-23,52.29
2017-10-24,53.19
2017-10-25,52.235
2017-10-26,50.03
2017-10-27,50.58
2017-10-30,49.44
2017-10-31,50.03
2017-11-01,50.35
2017-11-02,49.45
2017-11-03,50.4
2017-11-06,49.67
2017-11-07,49.9
2017-11-08,50.06
2017-11-09,48.32
2017-11-10,48.9
2017-11-13,48.87
2017-11-14,48.9
2017-11-15,49.33
2017-11-16,50.45
2017-11-17,49.24
2017-11-20,49.81
2017-11-21,50.08
2017-11-22,50.4
2017-11-24,50.1
2017-11-27,49.01
2017-11-28,50.58
2017-11-29,52.1
2017-11-30,52.92
2017-12-01,52.07
2017-12-04,52.92
2017-12-05,52.395
2017-12-06,51.69
2017-12-07,53.41
2017-12-08,53.46
2017-12-11,54.36
2017-12-12,53.61
2017-12-13,53.01
2017-12-14,55.26
2017-12-15,56.07
2017-12-18,55.42
2017-12-19,55.75
2017-12-20,55.57
2017-12-21,56.02
2017-12-22,56.04
2017-12-26,55.77
2017-12-27,56.12
2017-12-28,56.34
2017-12-29,56.01
2018-01-02,56.72
2018-01-03,55.69
2018-01-04,55.68
2018-01-05,55.32
2018-01-08,54.05
2018-01-09,54.195
2018-01-10,55.86
2018-01-11,57.84
2018-01-12,59.82
2018-01-16,58.66
2018-01-17,59.71
2018-01-18,58.76
2018-01-19,60.01
2018-01-22,60.13
2018-01-23,59.94
2018-01-24,56.805
2018-01-25,54.17
2018-01-26,55.22
2018-01-29,55.76
2018-01-30,55.47
2018-01-31,56.79
2018-02-01,56.42
2018-02-02,53.99
2018-02-05,52.5
2018-02-06,53.11
2018-02-07,53.86
2018-02-08,50.64
2018-02-09,50.45
2018-02-12,51.45
2018-02-13,52.19
2018-02-14,51.59
2018-02-15,52.96
2018-02-16,52.24
2018-02-20,52.46
2018-02-21,53.16
2018-02-22,52.57
2018-02-23,53.14
2018-02-26,54.37
2018-02-27,53.3
2018-02-28,53.58
2018-03-01,53.03
2018-03-02,52.95
2018-03-05,53.47
2018-03-06,53.84
2018-03-07,53.52
2018-03-08,54.32
2018-03-09,56.08
2018-03-12,55.83
2018-03-13,56.26
2018-03-14,56.15
2018-03-15,56.35
2018-03-16,56.7
2018-03-19,55.97
2018-03-20,56.51
2018-03-21,55.62
2018-03-22,54.67
2018-03-23,53.88
2018-03-26,55.07
2018-03-27,54.25
2018-03-28,53.94
2018-03-29,54.82
2018-04-02,51.94
2018-04-03,53.4
2018-04-04,53.88
2018-04-05,54.21
2018-04-06,52.74
2018-04-09,52.57
2018-04-10,52.05
2018-04-11,51.17
2018-04-12,53.0
2018-04-13,52.91
2018-04-16,54.31
2018-04-17,54.55
2018-04-18,55.21
2018-04-19,55.07
2018-04-20,55.41
2018-04-23,54.29
2018-04-24,53.8
2018-04-25,54.65
2018-04-26,52.82
2018-04-27,53.18
2018-04-30,52.22
2018-05-01,52.43
2018-05-02,52.05
2018-05-03,51.78
2018-05-04,52.34
2018-05-07,51.89
2018-05-08,52.38
2018-05-09,51.31
2018-05-10,52.06
2018-05-11,52.9
2018-05-14,52.05
2018-05-15,52.39
2018-05-16,53.5
2018-05-17,53.1
2018-05-18,52.97
2018-05-21,53.99
2018-05-22,53.52
2018-05-23,53.4
2018-05-24,54.41
2018-05-25,55.88
2018-05-29,54.22
2018-05-30,54.32
2018-05-31,54.05
2018-06-01,54.42
2018-06-04,55.2
2018-06-05,54.68
2018-06-06,54.16
2018-06-07,53.46
2018-06-08,54.09
2018-06-11,54.9
2018-06-12,54.55
2018-06-13,54.64
2018-06-14,54.9
2018-06-15,55.17
2018-06-18,54.8
2018-06-19,53.78
2018-06-20,53.85
2018-06-21,53.73
2018-06-22,52.71
2018-06-25,51.32
2018-06-26,51.075
2018-06-27,49.89
2018-06-28,49.8
2018-06-29,49.54
2018-07-02,49.94
2018-07-03,48.78
2018-07-05,49.27
2018-07-06,49.59
2018-07-09,50.52
2018-07-10,50.6
2018-07-11,49.82
2018-07-12,50.73
2018-07-13,50.78
2018-07-16,50.665
2018-07-17,51.14
2018-07-18,52.81
2018-07-19,53.0
2018-07-20,51.99
2018-07-23,52.24
2018-07-24,51.67
2018-07-25,51.66
2018-07-26,53.98
2018-07-27,54.46
2018-07-30,53.79
2018-07-31,54.41
2018-08-01,53.59
2018-08-02,53.91
2018-08-03,54.27
2018-08-06,54.42
2018-08-07,54.7
2018-08-08,55.23
2018-08-09,55.35
2018-08-10,54.7
2018-08-13,54.24
2018-08-14,54.76
2018-08-15,55.23
2018-08-16,55.46
2018-08-17,55.65
2018-08-20,57.43
2018-08-21,57.59
2018-08-22,56.92
2018-08-23,56.94
2018-08-24,57.16
2018-08-27,57.745
2018-08-28,58.79
2018-08-29,58.52
2018-08-30,58.45
2018-08-31,58.48
2018-09-04,58.87
2018-09-05,57.21
2018-09-06,56.44
2018-09-07,56.86
2018-09-10,57.57
2018-09-11,58.27
2018-09-12,57.38
2018-09-13,57.83
2018-09-14,57.93
2018-09-17,57.97
2018-09-18,57.83
2018-09-19,57.9
2018-09-20,58.13
2018-09-21,59.6
2018-09-24,57.41
2018-09-25,57.1
2018-09-26,57.52
2018-09-27,58.0
2018-09-28,57.83
2018-10-01,56.6
2018-10-02,54.69
2018-10-03,54.32
2018-10-04,53.55
2018-10-05,52.68
2018-10-08,52.14
2018-10-09,50.84
2018-10-10,49.73
2018-10-11,51.48
2018-10-12,52.04
2018-10-15,51.84
2018-10-16,53.11
2018-10-17,54.3
2018-10-18,53.13
2018-10-19,53.38
2018-10-22,54.24
2018-10-23,53.44
2018-10-24,51.55
2018-10-25,53.71
2018-10-26,53.34
2018-10-29,53.4
2018-10-30,55.15
2018-10-31,54.715
2018-11-01,56.04
2018-11-02,56.13
2018-11-05,56.08
2018-11-06,55.46
2018-11-07,56.79
2018-11-08,56.74
2018-11-09,56.65
2018-11-12,56.72
2018-11-13,56.81
2018-11-14,56.43
2018-11-15,56.08
2018-11-16,55.89
2018-11-19,56.2
2018-11-20,55.41
2018-11-21,55.98
2018-11-23,57.21
2018-11-26,56.7
2018-11-27,58.32
2018-11-28,58.88
2018-11-29,58.88
2018-11-30,60.73
2018-12-03,60.11
2018-12-04,56.93
2018-12-06,58.07
2018-12-07,56.06
2018-12-10,56.31
2018-12-11,55.91
2018-12-12,56.27
2018-12-13,53.53
2018-12-14,53.5
2018-12-17,52.39
2018-12-18,52.96
2018-12-19,51.95
2018-12-20,50.9
2018-12-21,49.44
2018-12-24,47.94
2018-12-26,50.42
2018-12-27,50.48
2018-12-28,50.12
2018-12-31,49.665
2019-01-02,50.005
2019-01-03,45.435
2019-01-04,47.76
2019-01-07,47.875
2019-01-08,47.41
2019-01-09,48.435
2019-01-10,48.785
2019-01-11,48.515
2019-01-14,47.7199
2019-01-15,47.855
2019-01-16,47.44
2019-01-17,48.265
2019-01-18,48.09
2019-01-22,46.995
2019-01-23,47.29
2019-01-24,47.59
2019-01-25,47.665
2019-01-28,48.0
2019-01-29,48.165
2019-01-30,50.295
2019-01-31,49.4
2019-02-01,49.94
2019-02-04,50.335
2019-02-05,50.51
2019-02-06,50.575
2019-02-07,50.335
2019-02-08,50.41
2019-02-11,50.66
2019-02-12,49.915
2019-02-13,50.41
2019-02-14,50.535
2019-02-15,51.0885
2019-02-19,51.83
2019-02-20,51.25
2019-02-21,51.49
2019-02-22,51.52
2019-02-25,51.4
2019-02-26,51.13
2019-02-27,50.41
2019-02-28,49.58
2019-03-01,48.97
2019-03-04,48.79
2019-03-05,49.74
2019-03-06,49.72
2019-03-07,49.58
2019-03-08,49.58
2019-03-11,51.13
2019-03-12,50.68
2019-03-13,51.03
2019-03-14,50.94
2019-03-15,51.17
2019-03-18,50.74
2019-03-19,50.97
2019-03-20,49.86
2019-03-21,50.3
2019-03-22,49.76
2019-03-25,49.035
2019-03-26,49.085
2019-03-27,49.98
2019-03-28,50.32
2019-03-29,51.66
2019-04-01,52.17
2019-04-02,55.37
2019-04-03,57.0
2019-04-04,57.21
2019-04-05,57.73
2019-04-08,57.71
2019-04-09,56.97
2019-04-10,57.85
2019-04-11,58.405
2019-04-12,58.04
2019-04-15,57.45
2019-04-16,58.09
2019-04-17,58.43
2019-04-18,58.16
2019-04-22,57.74
2019-04-23,58.23
2019-04-24,57.86
2019-04-25,56.7
2019-04-26,57.12
2019-04-29,57.73
2019-04-30,58.27
2019-05-01,57.16
2019-05-02,57.67
2019-05-03,57.82
2019-05-06,57.76
2019-05-07,57.17
2019-05-08,56.44
2019-05-09,56.58
2019-05-10,56.62
2019-05-13,54.8
2019-05-14,55.24
2019-05-15,55.06
2019-05-16,55.37
2019-05-17,54.89
2019-05-20,54.28
2019-05-21,54.84
2019-05-22,54.0501
2019-05-23,53.99
2019-05-24,54.13
2019-05-28,53.87
2019-05-29,53.21
2019-05-30,53.04
2019-05-31,51.48
2019-06-03,52.09
2019-06-04,54.32
2019-06-05,54.94
2019-06-06,54.7
2019-06-07,55.0658
2019-06-10,54.71
2019-06-11,54.88
2019-06-12,55.47
2019-06-13,56.53
2019-06-14,55.99
2019-06-17,55.67
2019-06-18,56.05
2019-06-19,56.36
2019-06-20,55.97
2019-06-21,55.99
2019-06-24,56.07
2019-06-25,55.94
2019-06-26,56.39
2019-06-27,56.82
2019-06-28,56.771
2019-07-01,57.8
2019-07-02,58.55
2019-07-03,59.16
2019-07-05,58.69
2019-07-08,59.38
2019-07-09,58.95
2019-07-10,59.49
2019-07-11,60.15
2019-07-12,61.65
2019-07-15,61.68
2019-07-16,63.17
2019-07-17,62.23
2019-07-18,62.66
2019-07-19,60.91
2019-07-22,61.29
2019-07-23,63.1
2019-07-24,63.165
2019-07-25,62.23
2019-07-26,62.16
2019-07-29,62.45
2019-07-30,62.61
2019-07-31,60.99
2019-08-01,60.31
2019-08-02,60.13
2019-08-05,57.81
2019-08-06,58.79
2019-08-07,59.24
2019-08-08,60.04
2019-08-09,59.51
2019-08-12,58.7
2019-08-13,58.85
2019-08-14,57.23
2019-08-15,57.1
2019-08-16,58.05
2019-08-19,58.18
2019-08-20,57.7
2019-08-21,58.01
2019-08-22,57.96
2019-08-23,56.21
2019-08-26,56.28
2019-08-27,56.12
2019-08-28,56.68
2019-08-29,57.89
2019-08-30,57.84
2019-09-03,57.28
2019-09-04,57.23
2019-09-05,58.21
2019-09-06,57.97
2019-09-09,58.11
2019-09-10,58.64
2019-09-11,58.74
2019-09-12,59.43
2019-09-13,60.01
2019-09-16,59.06
2019-09-17,59.38
2019-09-18,59.31
2019-09-19,58.67
2019-09-20,58.63
2019-09-23,58.03
2019-09-24,57.99
2019-09-25,58.31
2019-09-26,58.78
2019-09-27,58.29
2019-09-30,57.61
2019-10-01,57.02
2019-10-02,54.335
2019-10-03,52.83
2019-10-04,53.81
2019-10-07,53.36
2019-10-08,53.18
2019-10-09,53.95
2019-10-10,53.11
2019-10-11,52.93
2019-10-14,52.98
2019-10-15,53.64
2019-10-16,53.15
2019-10-17,53.37
2019-10-18,53.82
2019-10-21,54.57
2019-10-22,54.64
2019-10-23,53.81
2019-10-24,53.77
2019-10-25,54.59
2019-10-28,55.18
2019-10-29,55.38
2019-10-30,55.34
2019-10-31,55.09
2019-11-01,56.014
2019-11-04,56.88
2019-11-05,57.52
2019-11-06,57.58
2019-11-07,57.65
2019-11-08,57.58
2019-11-11,57.23
2019-11-12,57.23
2019-11-13,56.49
2019-11-14,56.58
2019-11-15,56.87
2019-11-18,57.08
2019-11-19,57.07
2019-11-20,55.67
2019-11-21,55.3
2019-11-22,56.13
2019-11-25,56.34
2019-11-26,57.46
2019-11-27,57.07
2019-11-29,57.32
2019-12-02,56.75
2019-12-03,55.61
2019-12-04,56.06
2019-12-05,55.89
2019-12-06,56.14
2019-12-09,55.78
2019-12-10,55.53
2019-12-11,55.06
2019-12-12,56.71
2019-12-13,56.72
2019-12-16,58.42
2019-12-17,58.7
2019-12-18,58.57
2019-12-19,59.145
2019-12-20,58.97
2019-12-23,59.44
2019-12-24,59.3801
2019-12-26,59.56
2019-12-27,59.09
2019-12-30,58.66
2019-12-31,58.455
2020-01-02,59.04
2020-01-03,58.06
2020-01-06,57.68
2020-01-07,57.61
2020-01-08,58.86
2020-01-09,58.96
2020-01-10,59.22
2020-01-13,59.49
2020-01-14,61.44
2020-01-15,61.63
2020-01-16,61.88
2020-01-17,62.01
2020-01-21,60.35
2020-01-22,59.64
2020-01-23,60.27
2020-01-24,58.81
2020-01-27,56.82
2020-01-28,57.48
2020-01-29,56.65
2020-01-30,57.1
2020-01-31,55.74
2020-02-03,56.04
2020-02-04,57.93
2020-02-05,58.89
2020-02-06,58.18
2020-02-07,57.92
2020-02-10,57.71
2020-02-11,58.65
2020-02-12,59.48
2020-02-13,59.14
2020-02-14,58.9
2020-02-18,58.72
2020-02-19,58.51
2020-02-20,58.37
2020-02-21,57.88
2020-02-24,54.23
2020-02-25,50.89
2020-02-26,49.59
2020-02-27,48.19
2020-02-28,46.14
2020-03-02,47.18
2020-03-03,46.17
2020-03-04,48.51
2020-03-05,45.02
2020-03-06,45.89
2020-03-09,43.5
2020-03-10,45.47
2020-03-11,42.68
2020-03-12,33.7
2020-03-13,38.36
2020-03-16,35.8
2020-03-17,31.74
2020-03-18,23.485
2020-03-19,21.5
2020-03-20,21.35
2020-03-23,22.23
2020-03-24,26.89
2020-03-25,31.14
2020-03-26,31.7
2020-03-27,29.55
2020-03-30,28.67
2020-03-31,28.53
2020-04-01,23.83
2020-04-02,22.69
2020-04-03,22.48
2020-04-06,22.31
2020-04-07,22.245
2020-04-08,23.24
2020-04-09,24.395
2020-04-13,23.25
2020-04-14,24.545
2020-04-15,24.3401
2020-04-16,22.77
2020-04-17,24.27
2020-04-20,23.64
2020-04-21,23.04
2020-04-22,22.5425
2020-04-23,22.48
2020-04-24,22.41
2020-04-27,22.16
2020-04-28,24.335
2020-04-29,27.315
2020-04-30,25.93
2020-05-01,24.13
2020-05-04,22.597
2020-05-05,21.71
2020-05-06,21.01
2020-05-07,21.67
2020-05-08,22.71
2020-05-11,22.02
2020-05-12,21.035
2020-05-13,19.425
2020-05-14,19.38
2020-05-15,19.1884
2020-05-18,21.85
2020-05-19,21.755
2020-05-20,22.71
2020-05-21,23.15
2020-05-22,22.68
2020-05-26,25.64
2020-05-27,26.32
2020-05-28,25.65
2020-05-29,25.13
2020-06-01,26.17
2020-06-02,26.41
2020-06-03,28.47
2020-06-04,32.3898
2020-06-05,34.1683
2020-06-08,36.99
2020-06-09,34.18
2020-06-10,31.67
2020-06-11,27.222
2020-06-12,29.3317
2020-06-15,30.46
2020-06-16,31.33
2020-06-17,30.72
2020-06-18,30.81
2020-06-19,29.52
2020-06-22,29.31
2020-06-23,29.64
2020-06-24,27.35
2020-06-25,28.01
2020-06-26,26.94
2020-06-29,28.6
2020-06-30,28.04
2020-07-01,27.7
2020-07-02,27.72
2020-07-06,28.45
2020-07-07,27.02
2020-07-08,27.02
2020-07-09,25.65
2020-07-10,27.11
2020-07-13,26.84
2020-07-14,26.11
2020-07-15,28.61
2020-07-16,27.3
2020-07-17,27.05
2020-07-20,26.21
2020-07-21,26.4206
2020-07-22,26.25
2020-07-23,26.78
2020-07-24,25.97
2020-07-27,25.49
2020-07-28,25.92
2020-07-29,25.72
2020-07-30,24.94
2020-07-31,24.98
2020-08-03,25.21
2020-08-04,25.67
2020-08-05,26.5
2020-08-06,27.08
2020-08-07,27.175
2020-08-10,29.33
2020-08-11,29.64
2020-08-12,29.08
2020-08-13,28.7
2020-08-14,28.95
2020-08-17,28.02
2020-08-18,27.62
2020-08-19,27.69
2020-08-20,27.62
2020-08-21,27.27
2020-08-24,29.8
2020-08-25,30.11
2020-08-26,29.96
2020-08-27,30.815
2020-08-28,31.99
2020-08-31,30.86
2020-09-01,30.71
2020-09-02,31.14
2020-09-03,31.22
2020-09-04,31.77
2020-09-08,32.54
2020-09-09,31.75
2020-09-10,31.79
2020-09-11,31.7
2020-09-14,32.8
2020-09-15,33.5
2020-09-16,34.56
2020-09-17,33.93
2020-09-18,32.85
2020-09-21,29.82
2020-09-22,30.2
2020-09-23,29.56
2020-09-24,29.0
2020-09-25,29.77
2020-09-28,31.34
2020-09-29,30.61
2020-09-30,30.58
2020-10-01,31.09
2020-10-02,31.74
2020-10-05,32.01
2020-10-06,31.06
2020-10-07,32.13
2020-10-08,32.68
2020-10-09,32.82
2020-10-12,32.65
2020-10-13,31.79
2020-10-14,31.78
2020-10-15,31.34
2020-10-16,31.46
2020-10-19,31.5
2020-10-20,31.97
2020-10-21,31.51
2020-10-22,33.7301
2020-10-23,34.01
2020-10-26,31.93
2020-10-27,30.695
2020-10-28,29.65
2020-10-29,30.77
2020-10-30,30.63
2020-11-02,30.23
2020-11-03,30.91
2020-11-04,30.43
2020-11-05,31.96
2020-11-06,31.43
2020-11-09,36.77
2020-11-10,37.02
2020-11-11,35.03
2020-11-12,34.3801
2020-11-13,36.52
2020-11-16,38.01
2020-11-17,37.61
2020-11-18,37.9
2020-11-19,37.92
2020-11-20,37.14
2020-11-23,38.78
2020-11-24,41.27
2020-11-25,41.31
2020-11-27,41.0499
2020-11-30,40.24
2020-12-01,39.96
2020-12-02,41.08
2020-12-03,42.96
2020-12-04,42.36
2020-12-07,42.36
2020-12-08,42.41
2020-12-09,42.1
2020-12-10,42.61
2020-12-11,41.74
2020-12-14,40.7
2020-12-15,41.84
2020-12-16,41.08
2020-12-17,41.11
2020-12-18,40.66
2020-12-21,40.14
2020-12-22,38.93
2020-12-23,40.23
2020-12-24,39.73
2020-12-28,40.14
2020-12-29,40.04
2020-12-30,40.56
2020-12-31,40.19
2021-01-04,38.73
2021-01-05,39.56
2021-01-06,40.37
2021-01-07,40.23
2021-01-08,40.03
2021-01-11,39.41
2021-01-12,40.3
2021-01-13,40.43
2021-01-14,41.46
2021-01-15,39.96
2021-01-19,40.31
2021-01-20,41.62
2021-01-21,40.685
2021-01-22,39.97
